id_local,nombre,categoria,direccion,barrio,comuna
841,MEGA CAFE,CAFE,TUCUMAN 2499,Balvanera,Comuna 3
2604,MEGAFON,RESTAURANTE,CHACABUCO 1072,San Telmo,Comuna 1
648,MEI - SHI,CAFE,CORRIENTES AV. 4328,Almagro,Comuna 5
331,ME LEVA BRASIL,CAFE,COSTA RICA 4488,Palermo,Comuna 14
2394,MELIAN,CONFITERIA,LAVALLE 529,San Nicolas,Comuna 1
1836,MELO,CAFE,"PACHECO DE MELO, JOSE ANDRES 1829",Recoleta,Comuna 2
2025,MELODY CAFE,CAFE,URUGUAY 1398,Recoleta,Comuna 2
2395,MEMORIAS,CAFE,"PERON, JUAN DOMINGO, TTE. GENERAL 1699",San Nicolas,Comuna 1
2397,MENOS DIEZ,CAFE,MAIPU 530,San Nicolas,Comuna 1
2396,MERCANTE,RESTAURANTE,"ALEM, LEANDRO N. AV. 420",San Nicolas,Comuna 1
332,MERIDIANO 58,,"BORGES, JORGE LUIS 1689",Palermo,Comuna 14
842,MERLIN,CAFE,LARREA 214,Balvanera,Comuna 3
2398,MESON NAVARRO,RESTAURANTE,LAVALLE 168,San Nicolas,Comuna 1
334,METAMORFOSIS,SANDWICHERIA,BONPLAND 1643,Palermo,Comuna 14
843,METROPOL,RESTAURANTE,LAVALLE 1898,Balvanera,Comuna 3
647,MEXICO,RESTAURANTE,LA PLATA AV. 502,Almagro,Comuna 5
844,MI BAR,RESTAURANTE,PASCO 296,Balvanera,Comuna 3
845,MI CASAL,RESTAURANTE,CALLAO AV. 410,Balvanera,Comuna 3
531,MI CONSUELO,RESTAURANTE,MONROE 1420,Belgrano,Comuna 13
2400,MIDI,RESTAURANTE,RECONQUISTA 542,San Nicolas,Comuna 1
1835,MIGUELO,RESTAURANTE,JUNCAL 2614,Recoleta,Comuna 2
649,MIKEL,RESTAURANTE,RIVADAVIA AV. 3602,Almagro,Comuna 5
2399,MILANESA RICA,RESTAURANTE,RIVADAVIA AV. 1771,San Nicolas,Comuna 1
2772,Milanga - Villa PueyrredÃƒÂ³n,BAR,MOSCONI GENERAL AV. 2702,Villa Pueyrredon,Comuna 12
2826,Milanga - Villa Urquiza,BAR,OLAZABAL AV. 4500,Villa Urquiza,Comuna 12
1,MIL DOS,RESTAURANTE,SOLDADO DE LA INDEPENDENCIA 1002,Palermo,Comuna 14
1510,MILENIO,CAFE,QUESADA 3085,NuÃƒÂ±ez,Comuna 13
846,MILENIUM PAB,RESTAURANTE,AYACUCHO 442,Balvanera,Comuna 3
1310,MILEU,PUB,BRAGADO 6118,Mataderos,Comuna 9
333,MILLION,RESTAURANTE,PARANA 1048,Recoleta,Comuna 2
596,MI MATUTE,,CIUDAD DE LA PAZ 1199,Colegiales,Comuna 13
335,MINI BAR,RESTAURANTE,"SALGUERO, JERONIMO 1935",Palermo,Comuna 14
1116,MIRAFLORES,CAFE,"CEVALLOS, Virrey 1695",Constitucion,Comuna 1
1033,MIRAMAR,CAFE,"ALBERDI, JUAN BAUTISTA AV. 1302",Caballito,Comuna 6
2850,Mirasol de La Recova,RESTAURANTE,POSADAS 1032,Retiro,Comuna 1
1837,MIRO,RESTAURANTE,PUEYRREDON AV. 1841,Recoleta,Comuna 2
336,MIS ANTOJOS,CAFE,"DIAZ, CNEL. AV. 1780",Palermo,Comuna 14
2723,MISION PLAZA,RESTAURANTE,NUEVA YORK 4048,Villa Devoto,Comuna 11
338,MISTER PEPPER,CAFE,BAEZ 121,Palermo,Comuna 14
924,MISTER PIZZA,,"VALLE, ARISTOBULO DEL 1499",Barracas,Comuna 4
1838,MISTICO,,JUNIN 1121,Recoleta,Comuna 2
1035,MITZVA,CAFE,SAN MARTIN AV. 1518,Caballito,Comuna 6
2641,MI VACA Y YO,RESTAURANTE,SEGUROLA AV. 602,Velez Sarsfield,Comuna 10
1579,MOB PETIT,RESTAURANTE,ZAVALETA 393,Parque Patricios,Comuna 4
1034,MOCTEZUMA,RESTAURANTE,GAONA AV. 1363,Caballito,Comuna 6
1840,MODENA,RESTAURANTE,PARAGUAY 1601,Recoleta,Comuna 2
1839,MODENA DESING,RESTAURANTE,"FIGUEROA ALCORTA, PRES. AV. 2270",Recoleta,Comuna 2
1313,MODESTO BARREIRO,PUB,DE LOS CORRALES AV. 7296,Mataderos,Comuna 9
1618,MOLA MOLA,CAFE,MANSO JUANA 1606,Puerto Madero,Comuna 1
1448,MOLIERE,RESTAURANTE,CHILE 899,Monserrat,Comuna 1
1841,MOLIERE,RESTAURANTE,JUNCAL 1293,Retiro,Comuna 1
2605,MOLIERE,,BALCARCE 682,Monserrat,Comuna 1
2026,MOLIERE CAFE,RESTAURANTE,JUNCAL 1293,Retiro,Comuna 1
1842,MONACO,RESTAURANTE,"LOPEZ, VICENTE 2034",Recoleta,Comuna 2
2401,MONDO SPAGHETTI,RESTAURANTE,FLORIDA 787,San Nicolas,Comuna 1
532,MONDO SPAGUETTI,RESTAURANTE,CABILDO AV. 1829,Belgrano,Comuna 13
1449,MONET,CAFE,"SAENZ PEÃƒâ€˜A, LUIS, PRES. 299",Monserrat,Comuna 1
2606,MONSE'S RESTO BAR,,SAN LORENZO 365,San Telmo,Comuna 1
1843,MONTANA RAUCH,RESTAURANTE,"ORTIZ, ROBERTO M., Pres. 1813",Recoleta,Comuna 2
337,MONTECARLO,BAR,PARAGUAY 5199,Palermo,Comuna 14
927,MONTES DE OCA,,"MONTES DE OCA, MANUEL 1595",Barracas,Comuna 4
925,MONTES DE OCA 101,,"MONTES DE OCA, MANUEL 101",Barracas,Comuna 4
1621,MONTOYA,RESTAURANTE,"MOREAU DE JUSTO, ALICIA AV. 152",Puerto Madero,Comuna 1
650,MONTREAL,CAFE,RIVADAVIA AV. 4199,Almagro,Comuna 5
1451,MONTSERRAT,CAFE,REPUBLICA BOLIVARIANA DE VENEZUELA 800,Monserrat,Comuna 1
339,MORELIA,BAR,HUMBOLDT 2000,Palermo,Comuna 14
847,MORENA BAR,RESTAURANTE,VIAMONTE 1872,Balvanera,Comuna 3
2642,MORETO,RESTAURANTE,"ALBERDI, JUAN BAUTISTA AV. 4501",Villa Luro,Comuna 10
597,MORPHY,,CIUDAD DE LA PAZ 1315,Colegiales,Comuna 13
598,MORRIÃƒâ€˜A,,ZAPATA 301,Palermo,Comuna 14
2404,MOTIVO,RESTAURANTE,"PERON, JUAN DOMINGO, TTE. GENERAL 301",San Nicolas,Comuna 1
2402,MOVIL,CAFE,"ALEM, LEANDRO N. AV. 742",San Nicolas,Comuna 1
928,MR. PIZZA,,"MONTES DE OCA, MANUEL 1424",Barracas,Comuna 4
340,MUNDANO,RESTAURANTE,MALABIA 1401,Palermo,Comuna 14
926,MUNDIAL,,"MONTES DE OCA, MANUEL 282",Barracas,Comuna 4
342,MUNDO BIZARRO,RESTAURANTE,SERRANO 1222,Palermo,Comuna 14
1844,MUNICH RECOLETA,RESTAURANTE,"ORTIZ, ROBERTO M., Pres. 1871",Recoleta,Comuna 2
2403,MURASAKI,CAFE,FLORIDA 725,San Nicolas,Comuna 1
652,MURILLO,CAFE,RIVADAVIA AV. 3801,Almagro,Comuna 5
848,MURILLO,RESTAURANTE,RIVADAVIA AV. 2501,Balvanera,Comuna 3
1119,MUSEL,BAR,ESTADOS UNIDOS 1000,Constitucion,Comuna 1
1450,MUSEO DEL JAMON,RESTAURANTE,CERRITO 8,San Nicolas,Comuna 1
341,MUSEO RENAULT,RESTAURANTE,"FIGUEROA ALCORTA, PRES. AV. 3399",Palermo,Comuna 14
1581,MUZZARELLA,CONFITERIA,CASEROS AV. 2080,Parque Patricios,Comuna 4
2405,MY BAR,RESTAURANTE,ESMERALDA 320,San Nicolas,Comuna 1
1846,MY FRENCH,RESTAURANTE,FRENCH 2964,Recoleta,Comuna 2
343,MY HOUSE,RESTAURANTE,"SALGUERO, JERONIMO 2998",Palermo,Comuna 14
344,MYKONOS,RESTAURANTE,OLLEROS AV. 1752,Palermo,Comuna 14
2644,NACHA,RESTAURANTE,GAONA AV. 4810,Velez Sarsfield,Comuna 10
1181,NACHA,CAFE,GAONA AV. 3086,Flores,Comuna 7
533,NAM RESTO BAR,RESTAURANTE,MONTAÃƒâ€˜ESES 2764,Belgrano,Comuna 13
2607,NANAKA,BAR,HUMBERTO 1º 599,San Telmo,Comuna 1
2407,NANTES,RESTAURANTE,TUCUMAN 1617,San Nicolas,Comuna 1
2406,NAPOLES,RESTAURANTE,RIVADAVIA AV. 1765,San Nicolas,Comuna 1
2408,NARANCO,RESTAURANTE,"MITRE, BARTOLOME 1201",San Nicolas,Comuna 1
2724,NASTASE,PUB,SAN MARTIN AV. 6053,Agronomia,Comuna 15
849,NASU,CAFE,AZCUENAGA 215,Balvanera,Comuna 3
2409,NATALIO,RESTAURANTE,PARANA 550,San Nicolas,Comuna 1
850,NATURITY,CAFE,LAVALLE 1901,Balvanera,Comuna 3
345,NEMO,RESTAURANTE,CABELLO 3672,Palermo,Comuna 14
851,NEW CAFFEE,CAFE,CORRIENTES AV. 2006,Balvanera,Comuna 3
653,NEW DUNCAN,RESTAURANTE,CORRIENTES AV. 4315,Almagro,Comuna 5
534,NEW JONATHAN,RESTAURANTE,"QUINTEROS, LIDORO J. AV. 1200",Belgrano,Comuna 13
1182,NEW MOUSTACHE,CAFE,GAONA AV. 3200,Flores,Comuna 7
1845,NEW PORT,PUB,JUNIN 1735,Recoleta,Comuna 2
346,NICETO CLUB,BAR,"VEGA, NICETO, Cnel. AV. 5510",Palermo,Comuna 14
654,NICO,RESTAURANTE,"GALLARDO, ANGEL AV. 30",Almagro,Comuna 5
2780,NICO'S,RESTAURANTE,ALBARELLOS AV. 2884,Villa Pueyrredon,Comuna 12
1452,NIHONBASHI,RESTAURANTE,MORENO 2075,Balvanera,Comuna 3
2608,NIKO'S,BAR,PASEO COLON AV. 1327,San Telmo,Comuna 1
2411,NIÃƒâ€˜A BONITA,RESTAURANTE,CORRIENTES AV. 1715,San Nicolas,Comuna 1
535,NINA CAFE,RESTAURANTE,ZAVALIA 2132,Belgrano,Comuna 13
347,NINJA ROBATA SUSHI BAR,RESTAURANTE,CAMARGO 1300,Villa Crespo,Comuna 15
1036,NIXTO,RESTAURANTE,"GALLARDO, ANGEL AV. 612",Caballito,Comuna 6
1847,NIZA,PUB,JUNCAL 2781,Recoleta,Comuna 2
536,NIZA,RESTAURANTE,OLAZABAL 2899,Belgrano,Comuna 13
1453,NOGARO,RESTAURANTE,"ROCA, JULIO A., PRESIDENTE AV. 561",Monserrat,Comuna 1
1848,NOLITA,RESTAURANTE,SANCHEZ DE BUSTAMANTE 2428,Recoleta,Comuna 2
1258,NONNO BACHICHA,RESTAURANTE,"VILLAFAÃƒâ€˜E, WENCESLAO 396",Boca,Comuna 4
1849,NORTE,RESTAURANTE,ARENALES 2600,Recoleta,Comuna 2
349,NO SE LO DIGAS A NADIE,RESTAURANTE,SARMIENTO 2725,Balvanera,Comuna 3
1543,NOSSE,RESTAURANTE,"MORENO, JOSE MARIA AV. 807",Parque Chacabuco,Comuna 7
1850,NOSTALGIA BAR,RESTAURANTE,SOLER 3599,Recoleta,Comuna 2
2412,NOTICIAS,RESTAURANTE,CORDOBA AV. 1672,San Nicolas,Comuna 1
2410,NO TODAVIA,RESTAURANTE,MAIPU 635,San Nicolas,Comuna 1
1851,NOTORIUS,RESTAURANTE,CALLAO AV. 966,Recoleta,Comuna 2
348,NOVECENTO,RESTAURANTE,BAEZ 199,Palermo,Comuna 14
350,NUCHA,RESTAURANTE,"SALGUERO, JERONIMO 2587",Palermo,Comuna 14
1852,NUEVE SOLES,RESTAURANTE,FRENCH 2316,Recoleta,Comuna 2
2413,NUEVO CALLAO,BAR,CALLAO AV. 601,San Nicolas,Comuna 1
1037,NUEVO CANDILEJAS,RESTAURANTE,GAONA AV. 1499,Caballito,Comuna 6
2415,NUEVO CRISTAL,BAR,RIVADAVIA AV. 703,San Nicolas,Comuna 1
351,NUEVO GUISE,BAR,GUISE 1902,Palermo,Comuna 14
353,NUEVO HERMANN,BAR,GUEMES 4202,Palermo,Comuna 14
2643,NUEVO MADRYN,RESTAURANTE,"ARANGUREN, JUAN F., Dr. 4600",Velez Sarsfield,Comuna 10
537,NUEVO OBLIGADO,RESTAURANTE,VUELTA DE OBLIGADO 1878,Belgrano,Comuna 13
1257,NUEVO PARIS,CAFE,"BROWN, ALTE. AV. 870",Boca,Comuna 4
1854,NUEVO VEVEDERO,RESTAURANTE,SANCHEZ DE BUSTAMANTE 1402,Recoleta,Comuna 2
1183,NUMITO,CAFE,GAONA AV. 2702,Flores,Comuna 7
538,NUTA BAR & RESTAURANT,RESTAURANTE,SOLDADO DE LA INDEPENDENCIA 1417,Belgrano,Comuna 13
1853,OASIS,RESTAURANTE,CALLAO AV. 1776,Recoleta,Comuna 2
929,OASIS,,VELEZ SARSFIELD AV. 402,Barracas,Comuna 4
352,OBOLO,RESTAURANTE,"SALGUERO, JERONIMO 1440",Palermo,Comuna 14
2681,O' CATOIRES,RESTAURANTE,ACEVEDO 503,Villa Crespo,Comuna 15
354,OCEAN BLUE,RESTAURANTE,FRAY JUSTO SANTAMARIA DE ORO 2476,Palermo,Comuna 14
2414,OH! CARAMBA,RESTAURANTE,TUCUMAN 553,San Nicolas,Comuna 1
1855,OLALA,RESTAURANTE,AZCUENAGA 894,Recoleta,Comuna 2
2609,OLEIROS,RESTAURANTE,PIEDRAS 848,San Telmo,Comuna 1
1333,OLIMPO,CONFITERIA,IRIGOYEN 1491,Monte Castro,Comuna 10
1856,OLISBOKOLICE,RESTAURANTE,"ANCHORENA, TOMAS MANUEL DE, DR. 1123",Recoleta,Comuna 2
1858,OLIVERIO,RESTAURANTE,"PACHECO DE MELO, JOSE ANDRES 2001",Recoleta,Comuna 2
1623,OLIVES,RESTAURANTE,"MOREAU DE JUSTO, ALICIA AV. 276",Puerto Madero,Comuna 1
355,OLIVIA,RESTAURANTE,GODOY CRUZ 3214,Palermo,Comuna 14
357,OLSEN,RESTAURANTE,GORRITI 5870,Palermo,Comuna 14
2652,OMA PIZZAS,RESTAURANTE,GALLARDO 599,Versalles,Comuna 10
356,OMM,RESTAURANTE,HONDURAS 5656,Palermo,Comuna 14
2611,ONDA JOVEN,RESTAURANTE,PASEO COLON AV. 1343,San Telmo,Comuna 1
1454,ONGI ELORRE,RESTAURANTE,CHILE 980,Monserrat,Comuna 1
2416,OPEN 24 CAFE,RESTAURANTE,SARMIENTO 1701,San Nicolas,Comuna 1
2417,OPEN 25,BAR,SARMIENTO 1779,San Nicolas,Comuna 1
2076,OPEN BAR,CAFE,PICO 2498,Saavedra,Comuna 12
2746,OPEN LUGANO,PUB,"GALLO, DELFIN 5710",Villa Lugano,Comuna 8
1622,OPERA BAY,RESTAURANTE,"GRIERSON, CECILIA 225",Retiro,Comuna 1
358,OPORTO,RESTAURANTE,"SCALABRINI ORTIZ, RAUL AV. 2101",Palermo,Comuna 14
539,ORCA,RESTAURANTE,JURAMENTO 1561,Belgrano,Comuna 13
359,ORGANIC`S,RESTAURANTE,MAURE 1643,Palermo,Comuna 14
2610,ORIGEN,RESTAURANTE,PERU 1092,San Telmo,Comuna 1
1857,ORO LIQUIDO,RESTAURANTE,"DIAZ, CNEL. AV. 1443",Recoleta,Comuna 2
1511,ORPHEO,RESTAURANTE,"LARRALDE, CRISOLOGO AV. 1520",NuÃƒÂ±ez,Comuna 13
1455,OSCAR,RESTAURANTE,"ALSINA, ADOLFO 1745",Monserrat,Comuna 1
540,OSOLEMIO,RESTAURANTE,CABILDO AV. 1588,Colegiales,Comuna 13
599,O'SOLERIO,,CABILDO AV. 1586,Colegiales,Comuna 13
1456,OTEREL,RESTAURANTE,SOLIS 299,Monserrat,Comuna 1
1859,OTRO ROLLO BUENOS AIRES,RESTAURANTE,LAS HERAS GENERAL AV. 1856,Recoleta,Comuna 2
360,OTTO GÃ¢â‚¬ï¿½RGUELL,RESTAURANTE,HUMBOLDT 1587,Palermo,Comuna 14
2419,OURO PRETO,BAR,CORRIENTES AV. 1301,San Nicolas,Comuna 1
1860,OVIEDO,RESTAURANTE,BERUTI 2602,Recoleta,Comuna 2
361,OVIEDO,RESTAURANTE,GUATEMALA 5501,Palermo,Comuna 14
1039,OYE CHICO,RESTAURANTE,YERBAL 1655,Caballito,Comuna 6
2418,OYE PEDRO,RESTAURANTE,FLORIDA 787,San Nicolas,Comuna 1
363,PABELLON,RESTAURANTE,URIARTE 1332,Palermo,Comuna 14
1194,PABLE NOU,RESTAURANTE,"BONIFACIO, JOSE 2808",Flores,Comuna 7
852,PABLIN,RESTAURANTE,PUEYRREDON AV. 901,Balvanera,Comuna 3
1861,PABLO,RESTAURANTE,PUEYRREDON AV. 1015,Recoleta,Comuna 2
2725,PABLOS,PUB,NUEVA YORK 4086,Villa Devoto,Comuna 11
1492,PABLO'S,RESTAURANTE,CASEROS AV. 3602,Nueva Pompeya,Comuna 4
2420,PACHA,RESTAURANTE,SUIPACHA 766,San Nicolas,Comuna 1
2421,PACHIN,RESTAURANTE,"ALEM, LEANDRO N. AV. 266",San Nicolas,Comuna 1
362,PACIFICO,RESTAURANTE,HONDURAS 5564,Palermo,Comuna 14
2422,PACO'S,RESTAURANTE,TALCAHUANO 236,San Nicolas,Comuna 1
1862,PACUS,RESTAURANTE,PUEYRREDON AV. 1790,Recoleta,Comuna 2
364,PALADAR,RESTAURANTE,MALABIA 1510,Palermo,Comuna 14
365,PALERMO,RESTAURANTE,SANTA FE AV. 4599,Palermo,Comuna 14
366,PALERMO VIEJO,RESTAURANTE,THAMES 2319,Palermo,Comuna 14
1276,PALO ALTO SALOON,RESTAURANTE,RIVADAVIA AV. 10699,Liniers,Comuna 9
600,PALOKO BOWLING BELGRANO,,CABILDO AV. 450,Colegiales,Comuna 13
367,PALO MARIA,RESTAURANTE,GODOY CRUZ 2850,Palermo,Comuna 14
369,PAMPA,RESTAURANTE,HONDURAS 5143,Palermo,Comuna 14
1863,PAN & ANTOJOS,RESTAURANTE,PUEYRREDON AV. 1799,Recoleta,Comuna 2
1580,PANCHAZO,CONFITERIA,CASEROS AV. 3201,Parque Patricios,Comuna 4
